ID_Sample	TaxID	Refseq	Counts	name	Species	Genus	Family	Order	Class	Phylum	Kingdom	Domain	ID	ExperimentalGroup	BodyWeight.g	BALFneutrophils..	BALFneutrophils.abs	CD4.IL.17..	CD11b.Ly6G.LFA1..	CD4.LFA1.RORgT..	Syndecan1.ngml	HeparanSulfate1.pgml	NumberReads	RelativeAbundance	FreqAlignment
ID15	1776382	NR_144736.1	1	Neglectibacter timonensis	Neglectibacter timonensis	Neglectibacter	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	1776384	NR_144737.1	4	Emergencia timonensis	Emergencia timonensis	Emergencia	Eubacteriales Family XIII. Incertae Sedis	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.121988411100945	92.8895184135977
ID15	1803212	NR_157634.1	1	Sporosarcina terrae	Sporosarcina terrae	Sporosarcina	Planococcaceae	Bacillales	Bacilli	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	1812858	NR_176499.1	10	Anaerosacchariphilus polymeriproducens	Anaerosacchariphilus polymeriproducens	Anaerosacchariphilus	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.304971027752364	92.8895184135977
ID15	1849041	NR_152059.1	4	Harryflintia acetispora	Harryflintia acetispora	Harryflintia	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.121988411100945	92.8895184135977
ID15	1852369	NR_179531.1	2	Marseillibacter massiliensis	Marseillibacter massiliensis	Marseillibacter	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0609942055504727	92.8895184135977
ID15	1862668	NR_156909.1	18	Ileibacterium valens	Ileibacterium valens	Ileibacterium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.548947849954254	92.8895184135977
ID15	1862672	NR_156910.1	79	Dubosiella newyorkensis	Dubosiella newyorkensis	Dubosiella	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	2.40927111924367	92.8895184135977
ID15	1870991	NR_179547.1	2	Massilioclostridium coli	Massilioclostridium coli	Massilioclostridium	Clostridiaceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0609942055504727	92.8895184135977
ID15	1870993	NR_179548.1	1	Coprococcus phoceensis	Coprococcus phoceensis	Coprococcus	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	1871006	NR_179552.1	7	Bacteroides congonensis	Bacteroides congonensis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.213479719426654	92.8895184135977
ID15	1871013	NR_179556.1	1	Parabacteroides timonensis	Parabacteroides timonensis	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	1871018	NR_179559.1	12	Angelakisella massiliensis	Angelakisella massiliensis	Angelakisella	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.365965233302836	92.8895184135977
ID15	1926283	NR_179587.1	4	Lachnoclostridium edouardi	Lachnoclostridium edouardi	Lachnoclostridium	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.121988411100945	92.8895184135977
ID15	1936059	NR_179590.1	1	Blautia provencensis	Blautia provencensis	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	1944642	NR_179603.1	3	Marasmitruncus massiliensis	Marasmitruncus massiliensis	Marasmitruncus	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0914913083257091	92.8895184135977
ID15	2014528	NR_179631.1	11	Corynebacterium dentalis	Corynebacterium dentalis	Corynebacterium	Corynebacteriaceae	Mycobacteriales	Actinomycetes	Actinomycetota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.3354681305276	92.8895184135977
ID15	2020948	NR_179784.1	51	Romboutsia maritimum	Romboutsia maritimum	Romboutsia	Peptostreptococcaceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	1.55535224153705	92.8895184135977
ID15	2025493	NR_163637.1	1	Blautia hominis	Blautia hominis	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2038680	NR_158111.1	1	Paludihabitans psychrotolerans	Paludihabitans psychrotolerans	Paludihabitans	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2040648	NR_180169.1	7	Helicobacter didelphidarum	Helicobacter didelphidarum	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Campylobacterota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.213479719426654	92.8895184135977
ID15	2044587	NR_165013.1	19	Schaedlerella arabinosiphila	Schaedlerella arabinosiphila	Schaedlerella	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.579444952729491	92.8895184135977
ID15	2045012	NR_179648.1	2	Clostridium minihomine	Clostridium minihomine	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0609942055504727	92.8895184135977
ID15	2068655	NR_173632.1	2	Novisyntrophococcus fermenticellae	Novisyntrophococcus fermenticellae	Novisyntrophococcus	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0609942055504727	92.8895184135977
ID15	2086584	NR_179658.1	5	Massilistercora timonensis	Massilistercora timonensis	Massilistercora	NA	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.152485513876182	92.8895184135977
ID15	2093857	NR_176530.1	3	Dysosmobacter welbionis	Dysosmobacter welbionis	Dysosmobacter	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0914913083257091	92.8895184135977
ID15	2094150	NR_179975.1	4	Duncaniella muris	Duncaniella muris	Duncaniella	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.121988411100945	92.8895184135977
ID15	2094151	NR_179976.1	55	Paramuribaculum intestinale	Paramuribaculum intestinale	Paramuribaculum	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	1.677340652638	92.8895184135977
ID15	2107999	NR_179257.1	1	Lactobacillus paragasseri	Lactobacillus paragasseri	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2107999	NR_179379.1	1850	Lactobacillus paragasseri	Lactobacillus paragasseri	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	56.4196401341873	92.8895184135977
ID15	2108523	NR_173697.1	5	Lawsonibacter asaccharolyticus	Lawsonibacter asaccharolyticus	Lawsonibacter	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.152485513876182	92.8895184135977
ID15	2126740	NR_179173.1	4	Clostridium fessum	Clostridium fessum	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.121988411100945	92.8895184135977
ID15	2164149	NR_169458.1	1	Tepidibaculum saccharolyticum	Tepidibaculum saccharolyticum	Tepidibaculum	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2211183	NR_180148.1	1	Evtepia gabavorous	Evtepia gabavorous	Evtepia	NA	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2219695	NR_179494.1	12	Luxibacter massiliensis	Luxibacter massiliensis	Luxibacter	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.365965233302836	92.8895184135977
ID15	2364787	NR_179499.1	1	Alistipes megaguti	Alistipes megaguti	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2487273	NR_180309.1	1	Acetivibrio mesophilus	Acetivibrio mesophilus	Acetivibrio	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2509240	NR_170495.1	1	Blautia faecicola	Blautia faecicola	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2518971	NR_170508.1	2	Duncaniella dubosii	Duncaniella dubosii	Duncaniella	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0609942055504727	92.8895184135977
ID15	2530390	NR_180431.1	14	Muribaculum gordoncarteri	Muribaculum gordoncarteri	Muribaculum	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.426959438853309	92.8895184135977
ID15	2530391	NR_170509.1	9	Duncaniella freteri	Duncaniella freteri	Duncaniella	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.274473924977127	92.8895184135977
ID15	2585119	NR_179296.1	1	Alistipes dispar	Alistipes dispar	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2594882	NR_180671.1	24	Mediterraneibacter catenae	Mediterraneibacter catenae	Mediterraneibacter	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.731930466605673	92.8895184135977
ID15	2605790	NR_180825.1	1	Roseburia porci	Roseburia porci	Roseburia	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2606629	NR_180828.1	14	Floccifex porci	Floccifex porci	Floccifex	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.426959438853309	92.8895184135977
ID15	2606635	NR_180833.1	10	Waltera intestinalis	Waltera intestinalis	Waltera	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.304971027752364	92.8895184135977
ID15	2606636	NR_180822.1	1	Bilifractor porci	Bilifractor porci	Bilifractor	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2650158	NR_180463.1	1	Bacteroides luhongzhouii	Bacteroides luhongzhouii	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2652274	NR_180800.1	61	Eisenbergiella porci	Eisenbergiella porci	Eisenbergiella	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	1.86032326928942	92.8895184135977
ID15	2652276	NR_180812.1	4	Holdemanella porci	Holdemanella porci	Holdemanella	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.121988411100945	92.8895184135977
ID15	2681861	NR_180986.1	20	Sporofaciens musculi	Sporofaciens musculi	Sporofaciens	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.609942055504727	92.8895184135977
ID15	2696678	NR_180026.1	3	Blautia brookingsii	Blautia brookingsii	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0914913083257091	92.8895184135977
ID15	2714353	NR_179329.1	9	Vescimonas fastidiosa	Vescimonas fastidiosa	Vescimonas	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.274473924977127	92.8895184135977
ID15	2714355	NR_179330.1	1	Vescimonas coprocola	Vescimonas coprocola	Vescimonas	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2742601	NR_181429.1	2	Limosilactobacillus portuensis	Limosilactobacillus portuensis	Limosilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0609942055504727	92.8895184135977
ID15	2753162	NR_181277.1	1	Parabacteroides pekinense	Parabacteroides pekinense	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2759747	NR_181344.1	49	Limosilactobacillus balticus	Limosilactobacillus balticus	Limosilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	1.49435803598658	92.8895184135977
ID15	2759748	NR_181345.1	57	Limosilactobacillus agrestis	Limosilactobacillus agrestis	Limosilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	1.73833485818847	92.8895184135977
ID15	2759755	NR_181347.1	1	Limosilactobacillus rudii	Limosilactobacillus rudii	Limosilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2763028	NR_180334.1	5	Blautia intestinalis	Blautia intestinalis	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.152485513876182	92.8895184135977
ID15	2763028	NR_181402.1	1	Blautia intestinalis	Blautia intestinalis	Blautia	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2763061	NR_181403.1	1	Roseburia lenta	Roseburia lenta	Roseburia	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2763658	NR_181388.1	3	Ligaoa zhengdingensis	Ligaoa zhengdingensis	Ligaoa	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0914913083257091	92.8895184135977
ID15	2763659	NR_181390.1	4	Fumia xinanensis	Fumia xinanensis	Fumia	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.121988411100945	92.8895184135977
ID15	2763662	NR_181382.1	2	Yeguia hominis	Yeguia hominis	Yeguia	Yeguiaceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0609942055504727	92.8895184135977
ID15	2763665	NR_181392.1	29	Simiaoa hominis	Simiaoa hominis	Simiaoa	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.884415980481854	92.8895184135977
ID15	2763667	NR_181398.1	2	Wansuia hejianensis	Wansuia hejianensis	Wansuia	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0609942055504727	92.8895184135977
ID15	2763669	NR_181395.1	3	Qiania dongpingensis	Qiania dongpingensis	Qiania	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0914913083257091	92.8895184135977
ID15	2763671	NR_181397.1	3	Jingyaoa shaoxingensis	Jingyaoa shaoxingensis	Jingyaoa	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0914913083257091	92.8895184135977
ID15	2764712	NR_181400.1	1	Lentihominibacter faecis	Lentihominibacter faecis	Lentihominibacter	Eubacteriales Family XIII. Incertae Sedis	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2779352	NR_180619.1	11	Pseudoflavonifractor gallinarum	Pseudoflavonifractor gallinarum	Pseudoflavonifractor	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.3354681305276	92.8895184135977
ID15	2779355	NR_180617.1	1	Ructibacterium gallinarum	Ructibacterium gallinarum	Ructibacterium	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2780922	NR_173688.1	10	Solibaculum mannosilyticum	Solibaculum mannosilyticum	Solibaculum	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.304971027752364	92.8895184135977
ID15	2788944	NR_181358.1	1	Faecalicatena absiana	Faecalicatena absiana	Faecalicatena	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2818044	NR_173621.1	1	Sinanaerobacter chloroacetimidivorans	Sinanaerobacter chloroacetimidivorans	Sinanaerobacter	Eubacteriales Family XIII. Incertae Sedis	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2834113	NR_181736.1	1	Alistipes montrealensis	Alistipes montrealensis	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0304971027752364	92.8895184135977
ID15	2841504	NR_181757.1	3	Dysosmobacter acutus	Dysosmobacter acutus	Dysosmobacter	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0914913083257091	92.8895184135977
ID15	2867412	NR_181839.1	110	Helicobacter turcicus	Helicobacter turcicus	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Campylobacterota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	3.354681305276	92.8895184135977
ID15	2880703	NR_181880.1	3	Sangeribacter muris	Sangeribacter muris	Sangeribacter	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0914913083257091	92.8895184135977
ID15	2880704	NR_181879.1	3	Duncaniella muricolitica	Duncaniella muricolitica	Duncaniella	Muribaculaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0914913083257091	92.8895184135977
ID15	2899121	NR_179945.1	9	Tannockella kyphosi	Tannockella kyphosi	Tannockella	Coprobacillaceae	Erysipelotrichales	Erysipelotrichia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.274473924977127	92.8895184135977
ID15	3028070	NR_189197.1	2	Claveliimonas bilis	Claveliimonas bilis	Claveliimonas	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-15	HFD	33,2	0	0	NA	23,7	23	NA	NA	3530	0.0609942055504727	92.8895184135977
ID16	1515	NR_113157.1	3	Acetivibrio thermocellus	Acetivibrio thermocellus	Acetivibrio	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-16	HFD + OVA	34,5	23	0,5658	1	60,4	11,24	2,627	224,132	11120	0.0297766749379653	90.6025179856115
ID16	1531	NR_118128.1	8	Enterocloster clostridioformis	Enterocloster clostridioformis	Enterocloster	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-16	HFD + OVA	34,5	23	0,5658	1	60,4	11,24	2,627	224,132	11120	0.0794044665012407	90.6025179856115
ID16	1624	NR_115884.1	5	Ligilactobacillus salivarius	Ligilactobacillus salivarius	Ligilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Bacillota	NA	Bacteria	ID1-Sample-16	HFD + OVA	34,5	23	0,5658	1	60,4	11,24	2,627	224,132	11120	0.0496277915632754	90.6025179856115
ID16	29353	NR_026099.2	14	Acetivibrio aldrichii	Acetivibrio aldrichii	Acetivibrio	Oscillospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-16	HFD + OVA	34,5	23	0,5658	1	60,4	11,24	2,627	224,132	11120	0.138957816377171	90.6025179856115
ID16	29370	NR_026409.1	14	Lacrimispora sphenoides	Lacrimispora sphenoides	Lacrimispora	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-16	HFD + OVA	34,5	23	0,5658	1	60,4	11,24	2,627	224,132	11120	0.138957816377171	90.6025179856115
ID16	29375	NR_037068.1	35	Lacrimispora xylanolytica	Lacrimispora xylanolytica	Lacrimispora	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-16	HFD + OVA	34,5	23	0,5658	1	60,4	11,24	2,627	224,132	11120	0.347394540942928	90.6025179856115
ID16	36832	NR_119068.1	41	Lacrimispora aerotolerans	Lacrimispora aerotolerans	Lacrimispora	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-16	HFD + OVA	34,5	23	0,5658	1	60,4	11,24	2,627	224,132	11120	0.406947890818859	90.6025179856115
ID16	51515	NR_181963.1	17	Dehalobacterium formicoaceticum	Dehalobacterium formicoaceticum	Dehalobacterium	Peptococcaceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-16	HFD + OVA	34,5	23	0,5658	1	60,4	11,24	2,627	224,132	11120	0.168734491315136	90.6025179856115
ID16	82688	NR_119275.1	4	Liquorilactobacillus nagelii	Liquorilactobacillus nagelii	Liquorilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Bacillota	NA	Bacteria	ID1-Sample-16	HFD + OVA	34,5	23	0,5658	1	60,4	11,24	2,627	224,132	11120	0.0397022332506203	90.6025179856115
ID16	84030	NR_026494.1	15	Lacrimispora saccharolytica	Lacrimispora saccharolytica	Lacrimispora	Lachnospiraceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-16	HFD + OVA	34,5	23	0,5658	1	60,4	11,24	2,627	224,132	11120	0.148883374689826	90.6025179856115
ID16	89152	NR_028611.1	4	Peptacetobacter hiranonis	Peptacetobacter hiranonis	Peptacetobacter	Peptostreptococcaceae	Eubacteriales	Clostridia	Bacillota	NA	Bacteria	ID1-Sample-16	HFD + OVA	34,5	23	0,5658	1	60,4	11,24	2,627	224,132	11120	0.0397022332506203	90.6025179856115
